case_id,account_id,edge_timestamp
case_001980,acct_019772,2025-12-08T14:20:48
case_001981,acct_000243,2025-12-08T17:16:56
case_001981,acct_000500,2025-12-08T17:16:56
case_001981,acct_000469,2025-12-08T17:16:56
case_001981,acct_000310,2025-12-08T17:16:56
case_001981,acct_000482,2025-12-08T17:16:56
case_001981,acct_000491,2025-12-08T17:16:56
case_001981,acct_004728,2025-12-08T17:16:56
case_001982,acct_000634,2025-02-04T14:11:25
case_001982,acct_000409,2025-02-04T14:11:25
case_001982,acct_000589,2025-02-04T14:11:25
case_001982,acct_000294,2025-02-04T14:11:25
case_001982,acct_000530,2025-02-04T14:11:25
case_001983,acct_000229,2025-02-19T16:05:42
case_001983,acct_000657,2025-02-19T16:05:42
case_001983,acct_000378,2025-02-19T16:05:42
case_001983,acct_000659,2025-02-19T16:05:42
case_001983,acct_000413,2025-02-19T16:05:42
case_001983,acct_000428,2025-02-19T16:05:42
case_001984,acct_000391,2025-11-18T17:53:15
case_001984,acct_000268,2025-11-18T17:53:15
case_001984,acct_000383,2025-11-18T17:53:15
case_001984,acct_000513,2025-11-18T17:53:15
case_001984,acct_000262,2025-11-18T17:53:15
case_001984,acct_000518,2025-11-18T17:53:15
case_001985,acct_000313,2025-08-11T17:55:12
case_001985,acct_000541,2025-08-11T17:55:12
case_001985,acct_000305,2025-08-11T17:55:12
case_001986,acct_000610,2025-03-11T14:54:13
case_001986,acct_000298,2025-03-11T14:54:13
case_001986,acct_000394,2025-03-11T14:54:13
case_001986,acct_000570,2025-03-11T14:54:13
case_001986,acct_000438,2025-03-11T14:54:13
case_001986,acct_000285,2025-03-11T14:54:13
case_001986,acct_010290,2025-03-11T14:54:13
case_001987,acct_000635,2025-06-26T15:14:44
case_001987,acct_000372,2025-06-26T15:14:44
case_001987,acct_000552,2025-06-26T15:14:44
case_001987,acct_000250,2025-06-26T15:14:44
case_001987,acct_000499,2025-06-26T15:14:44
case_001987,acct_000426,2025-06-26T15:14:44
case_001988,acct_000228,2025-11-17T12:46:55
case_001988,acct_000395,2025-11-17T12:46:55
case_001988,acct_000266,2025-11-17T12:46:55
case_001988,acct_000256,2025-11-17T12:46:55
case_001988,acct_000411,2025-11-17T12:46:55
case_001989,acct_000443,2025-07-15T13:32:03
case_001989,acct_000657,2025-07-15T13:32:03
case_001989,acct_000579,2025-07-15T13:32:03
case_001989,acct_000273,2025-07-15T13:32:03
case_001990,acct_000312,2025-10-20T09:40:05
case_001990,acct_000368,2025-10-20T09:40:05
case_001990,acct_000281,2025-10-20T09:40:05
case_001990,acct_000344,2025-10-20T09:40:05
case_001991,acct_000338,2025-12-07T14:49:02
case_001991,acct_000285,2025-12-07T14:49:02
case_001991,acct_000567,2025-12-07T14:49:02
case_001991,acct_000568,2025-12-07T14:49:02
case_001991,acct_000618,2025-12-07T14:49:02
case_001991,acct_020322,2025-12-07T14:49:02
case_001992,acct_000513,2025-03-25T16:57:38
case_001992,acct_000428,2025-03-25T16:57:38
case_001992,acct_000613,2025-03-25T16:57:38
case_001992,acct_000580,2025-03-25T16:57:38
case_001992,acct_000595,2025-03-25T16:57:38
case_001992,acct_000347,2025-03-25T16:57:38
case_001992,acct_004739,2025-03-25T16:57:38
case_001993,acct_000397,2025-01-20T18:40:34
case_001993,acct_000237,2025-01-20T18:40:34
case_001993,acct_000301,2025-01-20T18:40:34
case_001993,acct_000431,2025-01-20T18:40:34
case_001993,acct_000264,2025-01-20T18:40:34
case_001993,acct_003173,2025-01-20T18:40:34
case_001994,acct_000318,2025-01-30T18:45:25
case_001994,acct_000361,2025-01-30T18:45:25
case_001994,acct_000342,2025-01-30T18:45:25
case_001994,acct_000312,2025-01-30T18:45:25
case_001994,acct_000623,2025-01-30T18:45:25
case_001995,acct_000346,2025-03-03T10:18:32
case_001995,acct_000349,2025-03-03T10:18:32
case_001995,acct_000418,2025-03-03T10:18:32
case_001995,acct_020134,2025-03-03T10:18:32
case_001996,acct_000375,2025-02-07T17:24:16
case_001996,acct_000555,2025-02-07T17:24:16
case_001996,acct_000470,2025-02-07T17:24:16
case_001996,acct_000560,2025-02-07T17:24:16
case_001996,acct_000335,2025-02-07T17:24:16
case_001996,acct_000362,2025-02-07T17:24:16
case_001997,acct_000421,2025-07-07T12:13:55
case_001997,acct_000467,2025-07-07T12:13:55
case_001997,acct_000347,2025-07-07T12:13:55
case_001997,acct_000471,2025-07-07T12:13:55
case_001997,acct_000523,2025-07-07T12:13:55
case_001997,acct_000293,2025-07-07T12:13:55
case_001997,acct_017427,2025-07-07T12:13:55
case_001998,acct_000631,2025-05-22T09:13:26
case_001998,acct_000580,2025-05-22T09:13:26
case_001998,acct_000306,2025-05-22T09:13:26
case_001998,acct_000532,2025-05-22T09:13:26
case_001999,acct_000656,2025-11-26T17:54:18
case_001999,acct_000613,2025-11-26T17:54:18
case_001999,acct_000434,2025-11-26T17:54:18
case_001999,acct_000400,2025-11-26T17:54:18
case_001999,acct_000504,2025-11-26T17:54:18
case_001999,acct_019320,2025-11-26T17:54:18
case_002000,acct_000481,2025-07-14T12:50:37
case_002000,acct_000363,2025-07-14T12:50:37
case_002000,acct_000506,2025-07-14T12:50:37
case_002000,acct_000311,2025-07-14T12:50:37
case_002000,acct_000609,2025-07-14T12:50:37
case_002000,acct_000299,2025-07-14T12:50:37
case_002001,acct_000652,2025-11-14T17:32:49
case_002001,acct_000404,2025-11-14T17:32:49
case_002001,acct_000405,2025-11-14T17:32:49
case_002001,acct_016107,2025-11-14T17:32:49
case_002002,acct_000504,2025-07-10T17:26:26
case_002002,acct_000628,2025-07-10T17:26:26
case_002002,acct_000248,2025-07-10T17:26:26
case_002002,acct_000528,2025-07-10T17:26:26
case_002002,acct_000353,2025-07-10T17:26:26
case_002003,acct_000644,2025-07-14T11:12:00
case_002003,acct_000465,2025-07-14T11:12:00
case_002003,acct_000584,2025-07-14T11:12:00
case_002003,acct_000291,2025-07-14T11:12:00
case_002004,acct_000523,2025-04-21T15:58:34
case_002004,acct_000440,2025-04-21T15:58:34
case_002004,acct_000606,2025-04-21T15:58:34
case_002004,acct_000452,2025-04-21T15:58:34
case_002004,acct_008507,2025-04-21T15:58:34
case_002005,acct_000488,2025-02-07T09:42:29
case_002005,acct_000396,2025-02-07T09:42:29
case_002005,acct_000620,2025-02-07T09:42:29
case_002005,acct_000405,2025-02-07T09:42:29
case_002005,acct_000362,2025-02-07T09:42:29
case_002005,acct_000845,2025-02-07T09:42:29
case_002006,acct_000639,2025-01-22T11:28:22
case_002006,acct_000373,2025-01-22T11:28:22
case_002006,acct_000437,2025-01-22T11:28:22
case_002006,acct_000451,2025-01-22T11:28:22
case_002006,acct_000624,2025-01-22T11:28:22
case_002007,acct_000481,2025-07-17T14:10:09
case_002007,acct_000576,2025-07-17T14:10:09
case_002007,acct_000424,2025-07-17T14:10:09
case_002007,acct_000237,2025-07-17T14:10:09
case_002008,acct_000415,2025-04-17T10:56:53
case_002008,acct_000437,2025-04-17T10:56:53
case_002008,acct_000559,2025-04-17T10:56:53
case_002008,acct_000537,2025-04-17T10:56:53
case_002008,acct_000347,2025-04-17T10:56:53
case_002008,acct_003321,2025-04-17T10:56:53
case_002009,acct_000429,2025-12-08T17:32:34
case_002009,acct_000601,2025-12-08T17:32:34
case_002009,acct_000261,2025-12-08T17:32:34
case_002009,acct_000376,2025-12-08T17:32:34
case_002009,acct_000262,2025-12-08T17:32:34
case_002009,acct_000537,2025-12-08T17:32:34
case_002010,acct_000647,2025-12-15T18:26:48
case_002010,acct_000445,2025-12-15T18:26:48
case_002010,acct_000349,2025-12-15T18:26:48
case_002010,acct_000607,2025-12-15T18:26:48
case_002010,acct_000304,2025-12-15T18:26:48
case_002010,acct_000583,2025-12-15T18:26:48
case_002010,acct_015854,2025-12-15T18:26:48
case_002011,acct_000599,2025-09-29T14:57:19
case_002011,acct_000566,2025-09-29T14:57:19
case_002011,acct_000516,2025-09-29T14:57:19
case_002011,acct_000593,2025-09-29T14:57:19
case_002011,acct_000272,2025-09-29T14:57:19
case_002011,acct_014406,2025-09-29T14:57:19
case_002012,acct_000583,2025-12-03T17:04:02
case_002012,acct_000422,2025-12-03T17:04:02
case_002012,acct_000511,2025-12-03T17:04:02
case_002013,acct_000314,2025-06-23T18:47:51
case_002013,acct_000563,2025-06-23T18:47:51
case_002013,acct_000619,2025-06-23T18:47:51
case_002013,acct_000403,2025-06-23T18:47:51
case_002013,acct_000605,2025-06-23T18:47:51
case_002013,acct_000363,2025-06-23T18:47:51
case_002014,acct_000597,2025-12-08T12:16:16
case_002014,acct_000322,2025-12-08T12:16:16
case_002014,acct_000277,2025-12-08T12:16:16
case_002014,acct_000390,2025-12-08T12:16:16
case_002014,acct_000558,2025-12-08T12:16:16
case_002014,acct_000245,2025-12-08T12:16:16
case_002014,acct_007726,2025-12-08T12:16:16
case_002015,acct_000649,2025-12-30T11:09:47
case_002015,acct_000283,2025-12-30T11:09:47
case_002015,acct_000556,2025-12-30T11:09:47
case_002015,acct_000358,2025-12-30T11:09:47
case_002015,acct_000593,2025-12-30T11:09:47
case_002015,acct_003222,2025-12-30T11:09:47
case_002016,acct_000324,2025-01-01T16:08:50
case_002016,acct_000249,2025-01-01T16:08:50
case_002016,acct_000442,2025-01-01T16:08:50
case_002016,acct_019844,2025-01-01T16:08:50
case_002017,acct_000590,2025-03-03T13:17:29
case_002017,acct_000625,2025-03-03T13:17:29
case_002017,acct_000580,2025-03-03T13:17:29
case_002017,acct_000514,2025-03-03T13:17:29
case_002017,acct_000327,2025-03-03T13:17:29
case_002018,acct_000385,2025-11-24T12:54:30
case_002018,acct_000646,2025-11-24T12:54:30
case_002018,acct_000383,2025-11-24T12:54:30
case_002018,acct_000508,2025-11-24T12:54:30
case_002018,acct_000363,2025-11-24T12:54:30
case_002018,acct_000496,2025-11-24T12:54:30
case_002019,acct_000231,2025-05-28T16:15:11
case_002019,acct_000364,2025-05-28T16:15:11
case_002019,acct_000511,2025-05-28T16:15:11
case_002019,acct_000366,2025-05-28T16:15:11
case_002019,acct_002321,2025-05-28T16:15:11
case_002020,acct_000223,2025-06-30T12:23:58
case_002020,acct_000611,2025-06-30T12:23:58
case_002020,acct_000250,2025-06-30T12:23:58
case_002020,acct_000449,2025-06-30T12:23:58
case_002020,acct_000406,2025-06-30T12:23:58
case_002020,acct_000322,2025-06-30T12:23:58
case_002020,acct_009344,2025-06-30T12:23:58
case_002021,acct_000350,2025-04-14T14:56:54
case_002021,acct_000650,2025-04-14T14:56:54
case_002021,acct_000624,2025-04-14T14:56:54
case_002021,acct_000640,2025-04-14T14:56:54
case_002021,acct_000323,2025-04-14T14:56:54
case_002021,acct_017248,2025-04-14T14:56:54
case_002022,acct_000450,2025-12-29T10:05:40
case_002022,acct_000264,2025-12-29T10:05:40
case_002022,acct_000467,2025-12-29T10:05:40
case_002022,acct_000612,2025-12-29T10:05:40
case_002022,acct_000566,2025-12-29T10:05:40
case_002023,acct_001825,2025-11-06T22:53:07
case_002023,acct_001809,2025-11-06T22:53:07
case_002023,acct_001911,2025-11-06T22:53:07
case_002023,acct_001806,2025-11-06T22:53:07
case_002023,acct_002043,2025-11-06T22:53:07
case_002023,acct_001864,2025-11-06T22:53:07
case_002023,acct_001492,2025-11-06T22:53:07
case_002023,acct_001645,2025-11-06T22:53:07
case_002023,acct_001992,2025-11-06T22:53:07
case_002023,acct_001693,2025-11-06T22:53:07
case_002023,acct_001950,2025-11-06T22:53:07
case_002023,acct_001760,2025-11-06T22:53:07
case_002024,acct_001472,2025-02-05T05:18:24
case_002024,acct_001917,2025-02-05T05:18:24
case_002024,acct_001987,2025-02-05T05:18:24
case_002024,acct_001724,2025-02-05T05:18:24
case_002024,acct_001552,2025-02-05T05:18:24
case_002024,acct_001791,2025-02-05T05:18:24
case_002024,acct_001945,2025-02-05T05:18:24
case_002024,acct_001932,2025-02-05T05:18:24
case_002024,acct_001442,2025-02-05T05:18:24
case_002025,acct_001981,2025-10-16T05:47:25
case_002025,acct_001773,2025-10-16T05:47:25
case_002025,acct_001950,2025-10-16T05:47:25
case_002025,acct_001870,2025-10-16T05:47:25
case_002025,acct_001932,2025-10-16T05:47:25
case_002025,acct_001660,2025-10-16T05:47:25
case_002026,acct_001812,2025-07-08T08:47:06
case_002026,acct_001894,2025-07-08T08:47:06
case_002026,acct_002038,2025-07-08T08:47:06
case_002026,acct_001566,2025-07-08T08:47:06
case_002026,acct_001559,2025-07-08T08:47:06
case_002026,acct_001439,2025-07-08T08:47:06
case_002026,acct_001604,2025-07-08T08:47:06
case_002026,acct_002058,2025-07-08T08:47:06
case_002026,acct_001480,2025-07-08T08:47:06
case_002026,acct_001733,2025-07-08T08:47:06
case_002027,acct_002066,2025-09-20T17:27:19
case_002027,acct_001835,2025-09-20T17:27:19
case_002027,acct_001756,2025-09-20T17:27:19
case_002027,acct_002073,2025-09-20T17:27:19
case_002027,acct_001931,2025-09-20T17:27:19
case_002027,acct_001697,2025-09-20T17:27:19
case_002028,acct_001536,2025-04-01T23:59:33
case_002028,acct_001502,2025-04-01T23:59:33
case_002028,acct_001990,2025-04-01T23:59:33
case_002028,acct_001678,2025-04-01T23:59:33
case_002028,acct_001741,2025-04-01T23:59:33
case_002028,acct_001519,2025-04-01T23:59:33
case_002028,acct_001812,2025-04-01T23:59:33
case_002028,acct_001544,2025-04-01T23:59:33
case_002028,acct_001839,2025-04-01T23:59:33
case_002029,acct_001549,2025-09-09T07:27:28
case_002029,acct_001746,2025-09-09T07:27:28
case_002029,acct_001986,2025-09-09T07:27:28
case_002029,acct_001895,2025-09-09T07:27:28
case_002029,acct_001506,2025-09-09T07:27:28
case_002029,acct_001853,2025-09-09T07:27:28
case_002029,acct_001555,2025-09-09T07:27:28
case_002029,acct_001731,2025-09-09T07:27:28
case_002029,acct_001459,2025-09-09T07:27:28
case_002029,acct_001942,2025-09-09T07:27:28
case_002030,acct_001699,2025-07-05T04:15:19
case_002030,acct_001448,2025-07-05T04:15:19
case_002030,acct_001791,2025-07-05T04:15:19
case_002030,acct_001908,2025-07-05T04:15:19
case_002030,acct_001899,2025-07-05T04:15:19
case_002030,acct_001556,2025-07-05T04:15:19
case_002030,acct_001859,2025-07-05T04:15:19
case_002030,acct_002068,2025-07-05T04:15:19
case_002030,acct_001907,2025-07-05T04:15:19
case_002031,acct_002060,2025-11-11T07:57:54
case_002031,acct_001572,2025-11-11T07:57:54
case_002031,acct_001628,2025-11-11T07:57:54
case_002031,acct_001935,2025-11-11T07:57:54
case_002031,acct_001577,2025-11-11T07:57:54
case_002031,acct_001647,2025-11-11T07:57:54
case_002031,acct_001432,2025-11-11T07:57:54
case_002031,acct_001498,2025-11-11T07:57:54
case_002031,acct_001979,2025-11-11T07:57:54
case_002031,acct_001525,2025-11-11T07:57:54
case_002031,acct_001471,2025-11-11T07:57:54
case_002032,acct_001665,2025-04-03T21:20:12
case_002032,acct_001879,2025-04-03T21:20:12
case_002032,acct_001930,2025-04-03T21:20:12
case_002032,acct_002033,2025-04-03T21:20:12
case_002032,acct_002086,2025-04-03T21:20:12
case_002032,acct_001610,2025-04-03T21:20:12
case_002032,acct_001512,2025-04-03T21:20:12
case_002032,acct_001682,2025-04-03T21:20:12
case_002032,acct_001894,2025-04-03T21:20:12
case_002033,acct_001979,2025-11-10T16:58:31
case_002033,acct_001504,2025-11-10T16:58:31
case_002033,acct_001806,2025-11-10T16:58:31
case_002033,acct_001668,2025-11-10T16:58:31
case_002033,acct_002006,2025-11-10T16:58:31
case_002033,acct_001789,2025-11-10T16:58:31
case_002033,acct_002089,2025-11-10T16:58:31
case_002033,acct_001599,2025-11-10T16:58:31
case_002033,acct_002074,2025-11-10T16:58:31
case_002033,acct_001564,2025-11-10T16:58:31
case_002034,acct_002011,2025-01-27T06:05:37
case_002034,acct_001560,2025-01-27T06:05:37
case_002034,acct_001497,2025-01-27T06:05:37
case_002034,acct_001488,2025-01-27T06:05:37
case_002034,acct_002027,2025-01-27T06:05:37
case_002034,acct_001526,2025-01-27T06:05:37
case_002034,acct_001841,2025-01-27T06:05:37
case_002035,acct_001941,2025-09-23T12:01:14
case_002035,acct_001519,2025-09-23T12:01:14
case_002035,acct_002024,2025-09-23T12:01:14
case_002035,acct_001830,2025-09-23T12:01:14
case_002035,acct_001914,2025-09-23T12:01:14
case_002035,acct_001515,2025-09-23T12:01:14
case_002035,acct_001893,2025-09-23T12:01:14
case_002035,acct_001955,2025-09-23T12:01:14
case_002035,acct_001645,2025-09-23T12:01:14
case_002035,acct_001800,2025-09-23T12:01:14
case_002035,acct_001735,2025-09-23T12:01:14
case_002036,acct_001780,2025-05-29T21:16:02
case_002036,acct_001541,2025-05-29T21:16:02
case_002036,acct_001994,2025-05-29T21:16:02
case_002036,acct_001662,2025-05-29T21:16:02
case_002036,acct_001838,2025-05-29T21:16:02
case_002036,acct_001787,2025-05-29T21:16:02
case_002037,acct_002028,2025-04-15T11:39:41
case_002037,acct_001927,2025-04-15T11:39:41
case_002037,acct_001604,2025-04-15T11:39:41
case_002037,acct_001464,2025-04-15T11:39:41
case_002037,acct_001686,2025-04-15T11:39:41
case_002037,acct_002083,2025-04-15T11:39:41
case_002037,acct_001783,2025-04-15T11:39:41
case_002038,acct_001601,2025-06-01T20:07:32
case_002038,acct_002056,2025-06-01T20:07:32
case_002038,acct_002007,2025-06-01T20:07:32
case_002038,acct_001883,2025-06-01T20:07:32
case_002038,acct_001557,2025-06-01T20:07:32
case_002038,acct_001499,2025-06-01T20:07:32
case_002038,acct_001899,2025-06-01T20:07:32
case_002038,acct_002052,2025-06-01T20:07:32
case_002038,acct_001985,2025-06-01T20:07:32
case_002039,acct_001916,2025-12-24T15:08:26
case_002039,acct_001878,2025-12-24T15:08:26
case_002039,acct_001784,2025-12-24T15:08:26
case_002039,acct_001606,2025-12-24T15:08:26
case_002039,acct_001978,2025-12-24T15:08:26
case_002039,acct_001815,2025-12-24T15:08:26
case_002039,acct_001972,2025-12-24T15:08:26
case_002039,acct_001816,2025-12-24T15:08:26
case_002040,acct_001920,2025-08-12T23:50:56
case_002040,acct_001633,2025-08-12T23:50:56
case_002040,acct_001891,2025-08-12T23:50:56
case_002040,acct_001940,2025-08-12T23:50:56
case_002040,acct_001514,2025-08-12T23:50:56
case_002040,acct_001730,2025-08-12T23:50:56
case_002040,acct_002069,2025-08-12T23:50:56
case_002040,acct_002074,2025-08-12T23:50:56
case_002041,acct_002079,2025-02-02T04:36:49
case_002041,acct_001750,2025-02-02T04:36:49
case_002041,acct_001538,2025-02-02T04:36:49
case_002041,acct_001766,2025-02-02T04:36:49
case_002041,acct_001979,2025-02-02T04:36:49
case_002041,acct_001707,2025-02-02T04:36:49
case_002042,acct_001829,2025-01-21T05:16:09
case_002042,acct_001850,2025-01-21T05:16:09
case_002042,acct_001547,2025-01-21T05:16:09
case_002042,acct_001818,2025-01-21T05:16:09
case_002042,acct_001951,2025-01-21T05:16:09
case_002042,acct_001638,2025-01-21T05:16:09
case_002042,acct_001527,2025-01-21T05:16:09
case_002042,acct_001647,2025-01-21T05:16:09
case_002042,acct_001723,2025-01-21T05:16:09
case_002042,acct_001897,2025-01-21T05:16:09
case_002042,acct_001438,2025-01-21T05:16:09
case_002043,acct_001729,2025-08-25T19:17:22
case_002043,acct_001694,2025-08-25T19:17:22
case_002043,acct_002061,2025-08-25T19:17:22
case_002043,acct_002087,2025-08-25T19:17:22
case_002043,acct_001510,2025-08-25T19:17:22
case_002043,acct_001940,2025-08-25T19:17:22
case_002043,acct_001444,2025-08-25T19:17:22
case_002043,acct_001913,2025-08-25T19:17:22
case_002044,acct_001860,2025-12-06T18:04:08
case_002044,acct_001799,2025-12-06T18:04:08
case_002044,acct_001446,2025-12-06T18:04:08
case_002044,acct_002062,2025-12-06T18:04:08
case_002044,acct_001693,2025-12-06T18:04:08
case_002044,acct_001902,2025-12-06T18:04:08
case_002045,acct_001479,2025-07-23T07:24:23
case_002045,acct_001847,2025-07-23T07:24:23
case_002045,acct_001477,2025-07-23T07:24:23
case_002045,acct_001860,2025-07-23T07:24:23
case_002045,acct_001527,2025-07-23T07:24:23
case_002045,acct_001471,2025-07-23T07:24:23
case_002046,acct_001791,2025-04-13T09:23:04
case_002046,acct_002070,2025-04-13T09:23:04
case_002046,acct_002080,2025-04-13T09:23:04
case_002046,acct_001944,2025-04-13T09:23:04
case_002046,acct_001745,2025-04-13T09:23:04
case_002046,acct_002002,2025-04-13T09:23:04
case_002046,acct_001732,2025-04-13T09:23:04
case_002047,acct_002060,2025-05-23T15:58:11
case_002047,acct_001848,2025-05-23T15:58:11
case_002047,acct_002079,2025-05-23T15:58:11
case_002047,acct_001867,2025-05-23T15:58:11
case_002047,acct_001729,2025-05-23T15:58:11
case_002047,acct_002082,2025-05-23T15:58:11
case_002047,acct_001701,2025-05-23T15:58:11
case_002047,acct_001493,2025-05-23T15:58:11
case_002047,acct_001670,2025-05-23T15:58:11
case_002047,acct_001523,2025-05-23T15:58:11
case_002047,acct_001715,2025-05-23T15:58:11
case_002048,acct_001516,2025-11-04T16:59:59
case_002048,acct_001899,2025-11-04T16:59:59
case_002048,acct_001812,2025-11-04T16:59:59
case_002048,acct_001569,2025-11-04T16:59:59
case_002048,acct_002087,2025-11-04T16:59:59
case_002048,acct_001869,2025-11-04T16:59:59
case_002048,acct_001533,2025-11-04T16:59:59
case_002049,acct_001917,2025-01-02T05:24:08
case_002049,acct_001619,2025-01-02T05:24:08
case_002049,acct_001721,2025-01-02T05:24:08
case_002049,acct_001914,2025-01-02T05:24:08
case_002049,acct_001944,2025-01-02T05:24:08
case_002049,acct_001590,2025-01-02T05:24:08
case_002050,acct_001513,2025-05-03T09:46:41
case_002050,acct_001662,2025-05-03T09:46:41
case_002050,acct_002059,2025-05-03T09:46:41
case_002050,acct_001479,2025-05-03T09:46:41
case_002050,acct_001600,2025-05-03T09:46:41
case_002050,acct_002025,2025-05-03T09:46:41
case_002050,acct_001747,2025-05-03T09:46:41
case_002050,acct_001447,2025-05-03T09:46:41
case_002050,acct_001459,2025-05-03T09:46:41
case_002050,acct_001486,2025-05-03T09:46:41
case_002051,acct_001721,2025-06-25T00:19:16
case_002051,acct_001678,2025-06-25T00:19:16
case_002051,acct_002028,2025-06-25T00:19:16
case_002051,acct_001509,2025-06-25T00:19:16
case_002051,acct_001737,2025-06-25T00:19:16
case_002051,acct_001487,2025-06-25T00:19:16
case_002051,acct_001900,2025-06-25T00:19:16
case_002051,acct_001477,2025-06-25T00:19:16
case_002051,acct_002083,2025-06-25T00:19:16
case_002051,acct_001920,2025-06-25T00:19:16
case_002051,acct_001915,2025-06-25T00:19:16
case_002051,acct_001652,2025-06-25T00:19:16
case_002052,acct_001535,2025-11-12T13:25:25
case_002052,acct_002090,2025-11-12T13:25:25
case_002052,acct_001661,2025-11-12T13:25:25
case_002052,acct_001884,2025-11-12T13:25:25
case_002052,acct_001765,2025-11-12T13:25:25
case_002052,acct_001493,2025-11-12T13:25:25
case_002052,acct_001786,2025-11-12T13:25:25
case_002052,acct_001669,2025-11-12T13:25:25
case_002052,acct_001480,2025-11-12T13:25:25
case_002052,acct_001887,2025-11-12T13:25:25
case_002052,acct_001516,2025-11-12T13:25:25
case_002052,acct_001599,2025-11-12T13:25:25
case_002053,acct_001627,2025-09-20T14:20:41
case_002053,acct_002085,2025-09-20T14:20:41
case_002053,acct_001602,2025-09-20T14:20:41
case_002053,acct_001772,2025-09-20T14:20:41
case_002053,acct_001675,2025-09-20T14:20:41
case_002053,acct_001806,2025-09-20T14:20:41
case_002053,acct_001890,2025-09-20T14:20:41
case_002053,acct_002045,2025-09-20T14:20:41
case_002053,acct_001484,2025-09-20T14:20:41
case_002053,acct_001774,2025-09-20T14:20:41
case_002053,acct_001891,2025-09-20T14:20:41
case_002053,acct_001680,2025-09-20T14:20:41
case_002054,acct_001913,2025-01-31T09:08:38
case_002054,acct_002083,2025-01-31T09:08:38
case_002054,acct_001984,2025-01-31T09:08:38
case_002054,acct_001729,2025-01-31T09:08:38
case_002054,acct_001944,2025-01-31T09:08:38
case_002054,acct_002060,2025-01-31T09:08:38
case_002054,acct_002000,2025-01-31T09:08:38
case_002055,acct_002006,2025-11-23T03:42:10
case_002055,acct_001477,2025-11-23T03:42:10
case_002055,acct_001665,2025-11-23T03:42:10
case_002055,acct_001828,2025-11-23T03:42:10
case_002055,acct_001976,2025-11-23T03:42:10
case_002055,acct_001549,2025-11-23T03:42:10
case_002055,acct_001833,2025-11-23T03:42:10
case_002055,acct_001473,2025-11-23T03:42:10
case_002056,acct_001582,2025-12-03T19:59:30
case_002056,acct_001924,2025-12-03T19:59:30
case_002056,acct_001976,2025-12-03T19:59:30
case_002056,acct_001987,2025-12-03T19:59:30
case_002056,acct_002006,2025-12-03T19:59:30
case_002056,acct_001988,2025-12-03T19:59:30
case_002056,acct_002070,2025-12-03T19:59:30
case_002056,acct_001872,2025-12-03T19:59:30
case_002056,acct_001851,2025-12-03T19:59:30
case_002056,acct_001586,2025-12-03T19:59:30
case_002056,acct_001472,2025-12-03T19:59:30
case_002057,acct_001894,2025-11-06T01:43:22
case_002057,acct_001643,2025-11-06T01:43:22
case_002057,acct_001453,2025-11-06T01:43:22
case_002057,acct_001586,2025-11-06T01:43:22
case_002057,acct_001812,2025-11-06T01:43:22
case_002057,acct_002074,2025-11-06T01:43:22
case_002057,acct_001648,2025-11-06T01:43:22
case_002057,acct_002054,2025-11-06T01:43:22
case_002057,acct_002030,2025-11-06T01:43:22
case_002058,acct_001647,2025-09-29T05:25:32
case_002058,acct_001998,2025-09-29T05:25:32
case_002058,acct_001874,2025-09-29T05:25:32
case_002058,acct_001751,2025-09-29T05:25:32
case_002058,acct_001577,2025-09-29T05:25:32
case_002058,acct_001637,2025-09-29T05:25:32
case_002058,acct_001627,2025-09-29T05:25:32
case_002058,acct_001761,2025-09-29T05:25:32
case_002059,acct_001917,2025-08-11T22:52:38
case_002059,acct_001463,2025-08-11T22:52:38
case_002059,acct_001623,2025-08-11T22:52:38
case_002059,acct_001861,2025-08-11T22:52:38
case_002059,acct_002055,2025-08-11T22:52:38
case_002059,acct_002063,2025-08-11T22:52:38
case_002059,acct_001693,2025-08-11T22:52:38
case_002059,acct_001609,2025-08-11T22:52:38
case_002059,acct_001508,2025-08-11T22:52:38
case_002059,acct_001546,2025-08-11T22:52:38
case_002059,acct_001631,2025-08-11T22:52:38
case_002059,acct_001505,2025-08-11T22:52:38
case_002060,acct_001966,2025-11-13T03:38:39
case_002060,acct_001500,2025-11-13T03:38:39
case_002060,acct_001519,2025-11-13T03:38:39
case_002060,acct_001628,2025-11-13T03:38:39
case_002060,acct_001751,2025-11-13T03:38:39
case_002060,acct_001642,2025-11-13T03:38:39
case_002060,acct_001564,2025-11-13T03:38:39
case_002060,acct_001986,2025-11-13T03:38:39
case_002060,acct_001662,2025-11-13T03:38:39
case_002060,acct_001509,2025-11-13T03:38:39
case_002061,acct_002018,2025-03-19T20:39:03
case_002061,acct_001730,2025-03-19T20:39:03
case_002061,acct_001772,2025-03-19T20:39:03
case_002061,acct_001542,2025-03-19T20:39:03
case_002061,acct_001454,2025-03-19T20:39:03
case_002061,acct_001561,2025-03-19T20:39:03
case_002061,acct_001992,2025-03-19T20:39:03
case_002061,acct_001825,2025-03-19T20:39:03
case_002061,acct_001453,2025-03-19T20:39:03
case_002062,acct_001918,2025-10-08T08:36:41
case_002062,acct_001692,2025-10-08T08:36:41
case_002062,acct_001814,2025-10-08T08:36:41
case_002062,acct_001745,2025-10-08T08:36:41
case_002062,acct_001452,2025-10-08T08:36:41
case_002062,acct_001985,2025-10-08T08:36:41
case_002062,acct_001852,2025-10-08T08:36:41
case_002062,acct_001556,2025-10-08T08:36:41
