device_id,device_type
device_001292,corporate_workstation
device_001293,corporate_workstation
device_001294,desktop
device_001295,desktop
device_001296,mobile
device_001297,tablet
device_001298,mobile
device_001299,mobile
device_001300,desktop
device_001301,desktop
device_001302,mobile
device_001303,desktop
device_001304,customer_service_terminal
device_001305,tablet
device_001306,corporate_workstation
device_001307,corporate_workstation
device_001308,mobile
device_001309,corporate_workstation
device_001310,desktop
device_001311,desktop
device_001312,corporate_workstation
device_001313,mobile
device_001314,mobile
device_001315,corporate_workstation
device_001316,desktop
device_001317,mobile
device_001318,tablet
device_001319,tablet
device_001320,tablet
device_001321,mobile
device_001322,mobile
device_001323,corporate_workstation
device_001324,mobile
device_001325,corporate_workstation
device_001326,corporate_workstation
device_001327,customer_service_terminal
device_001328,customer_service_terminal
device_001329,desktop
device_001330,mobile
device_001331,mobile
device_001332,tablet
device_001333,tablet
device_001334,desktop
device_001335,desktop
device_001336,customer_service_terminal
device_001337,desktop
device_001338,desktop
device_001339,desktop
device_001340,desktop
device_001341,corporate_workstation
device_001342,mobile
device_001343,mobile
device_001344,corporate_workstation
device_001345,desktop
device_001346,customer_service_terminal
device_001347,desktop
device_001348,desktop
device_001349,desktop
device_001350,mobile
device_001351,corporate_workstation
device_001352,tablet
device_001353,desktop
device_001354,mobile
device_001355,mobile
device_001356,customer_service_terminal
device_001357,mobile
device_001358,mobile
device_001359,mobile
device_001360,desktop
device_001361,corporate_workstation
device_001362,customer_service_terminal
device_001363,corporate_workstation
device_001364,desktop
device_001365,desktop
device_001366,customer_service_terminal
device_001367,mobile
device_001368,desktop
device_001369,desktop
device_001370,desktop
device_001371,corporate_workstation
device_001372,desktop
device_001373,customer_service_terminal
device_001374,tablet
device_001375,mobile
device_001376,desktop
device_001377,desktop
device_001378,desktop
device_001379,customer_service_terminal
device_001380,corporate_workstation
device_001381,corporate_workstation
device_001382,tablet
device_001383,corporate_workstation
device_001384,corporate_workstation
device_001385,desktop
device_001386,desktop
device_001387,corporate_workstation
device_001388,desktop
device_001389,customer_service_terminal
device_001390,tablet
device_001391,corporate_workstation
device_001392,corporate_workstation
device_001393,customer_service_terminal
device_001394,tablet
device_001395,tablet
device_001396,mobile
device_001397,desktop
device_001398,corporate_workstation
device_001399,customer_service_terminal
device_001400,customer_service_terminal
device_001401,tablet
device_001402,tablet
device_001403,desktop
device_001404,corporate_workstation
device_001405,desktop
device_001406,mobile
device_001407,customer_service_terminal
device_001408,corporate_workstation
device_001409,desktop
device_001410,tablet
device_001411,tablet
device_001412,tablet
device_001413,desktop
device_001414,corporate_workstation
device_001415,customer_service_terminal
device_001416,customer_service_terminal
device_001417,corporate_workstation
device_001418,desktop
device_001419,customer_service_terminal
device_001420,tablet
device_001421,desktop
device_001422,corporate_workstation
device_001423,tablet
device_001424,mobile
device_001425,corporate_workstation
device_001426,desktop
device_001427,tablet
device_001428,tablet
device_001429,corporate_workstation
device_001430,corporate_workstation
device_001431,customer_service_terminal
device_001432,mobile
device_001433,corporate_workstation
device_001434,tablet
device_001435,tablet
device_001436,desktop
device_001437,corporate_workstation
device_001438,desktop
device_001439,customer_service_terminal
device_001440,mobile
device_001441,customer_service_terminal
device_001442,tablet
device_001443,tablet
device_001444,corporate_workstation
device_001445,mobile
device_001446,corporate_workstation
device_001447,tablet
device_001448,corporate_workstation
device_001449,desktop
device_001450,desktop
device_001451,tablet
device_001452,customer_service_terminal
device_001453,corporate_workstation
device_001454,desktop
device_001455,corporate_workstation
device_001456,tablet
device_001457,corporate_workstation
device_001458,tablet
device_001459,tablet
device_001460,corporate_workstation
device_001461,desktop
device_001462,corporate_workstation
device_001463,desktop
device_001464,customer_service_terminal
device_001465,customer_service_terminal
device_001466,tablet
device_001467,desktop
device_001468,customer_service_terminal
device_001469,customer_service_terminal
device_001470,corporate_workstation
device_001471,desktop
device_001472,desktop
device_001473,corporate_workstation
device_001474,desktop
device_001475,tablet
device_001476,tablet
device_001477,customer_service_terminal
device_001478,desktop
device_001479,corporate_workstation
device_001480,mobile
device_001481,corporate_workstation
device_001482,tablet
device_001483,mobile
device_001484,desktop
device_001485,tablet
device_001486,tablet
device_001487,desktop
device_001488,customer_service_terminal
device_001489,desktop
device_001490,corporate_workstation
device_001491,corporate_workstation
device_001492,desktop
device_001493,corporate_workstation
device_001494,tablet
device_001495,customer_service_terminal
device_001496,corporate_workstation
device_001497,customer_service_terminal
device_001498,tablet
device_001499,desktop
device_001500,customer_service_terminal
device_001501,mobile
device_001502,tablet
device_001503,mobile
device_001504,tablet
device_001505,customer_service_terminal
device_001506,desktop
device_001507,corporate_workstation
device_001508,customer_service_terminal
device_001509,tablet
device_001510,customer_service_terminal
device_001511,desktop
device_001512,customer_service_terminal
device_001513,customer_service_terminal
device_001514,customer_service_terminal
device_001515,mobile
device_001516,tablet
device_001517,mobile
device_001518,corporate_workstation
device_001519,desktop
device_001520,customer_service_terminal
device_001521,mobile
device_001522,mobile
device_001523,tablet
device_001524,customer_service_terminal
device_001525,desktop
device_001526,tablet
device_001527,mobile
device_001528,mobile
device_001529,desktop
device_001530,mobile
device_001531,tablet
device_001532,desktop
device_001533,tablet
device_001534,desktop
device_001535,tablet
device_001536,mobile
device_001537,tablet
device_001538,desktop
device_001539,mobile
device_001540,mobile
device_001541,corporate_workstation
device_001542,customer_service_terminal
device_001543,customer_service_terminal
device_001544,tablet
device_001545,tablet
device_001546,customer_service_terminal
device_001547,mobile
device_001548,customer_service_terminal
device_001549,desktop
device_001550,tablet
device_001551,corporate_workstation
device_001552,customer_service_terminal
device_001553,desktop
device_001554,mobile
device_001555,desktop
device_001556,mobile
device_001557,corporate_workstation
device_001558,tablet
device_001559,desktop
device_001560,customer_service_terminal
device_001561,corporate_workstation
device_001562,tablet
device_001563,tablet
device_001564,desktop
device_001565,corporate_workstation
device_001566,corporate_workstation
device_001567,desktop
device_001568,customer_service_terminal
device_001569,desktop
device_001570,tablet
device_001571,corporate_workstation
device_001572,corporate_workstation
device_001573,tablet
device_001574,desktop
device_001575,desktop
device_001576,customer_service_terminal
device_001577,mobile
device_001578,tablet
device_001579,desktop
device_001580,customer_service_terminal
device_001581,customer_service_terminal
device_001582,corporate_workstation
device_001583,mobile
device_001584,desktop
device_001585,tablet
device_001586,customer_service_terminal
device_001587,corporate_workstation
device_001588,customer_service_terminal
device_001589,mobile
device_001590,mobile
device_001591,desktop
device_001592,tablet
device_001593,tablet
device_001594,corporate_workstation
device_001595,customer_service_terminal
device_001596,tablet
device_001597,mobile
device_001598,customer_service_terminal
device_001599,tablet
device_001600,tablet
device_001601,mobile
device_001602,tablet
device_001603,customer_service_terminal
device_001604,desktop
device_001605,desktop
device_001606,corporate_workstation
device_001607,desktop
