TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C5,C6,C11,C13,C14,D1,D2,D3,D4,D10,D15,V1,V12,V29,V44,V75,V281,V283,V307,DeviceType,DeviceInfo,id_01,id_12,id_30,id_31
3000096,0,176424,175.58,W,1849,490.0,150.0,visa,126.0,debit,325.0,87.0,,gmail.com,gmail.com,1,2,1,2,0,0,1,0.0,,7.0,90.0,30.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,250.0,mobile,Dev_498,,nan,iOS 11.1.2,chrome 63.0
3000097,0,177508,13.77,W,1350,170.0,150.0,visa,126.0,debit,441.0,87.0,,gmail.com,yahoo.com,4,1,0,0,1,4,1,0.0,10.0,0.0,14.0,,0.0,1.0,0.0,0.0,,2.0,1.0,0.0,0.0,nan,Dev_267,,nan,Windows 10,nan
3000098,0,177558,95.88,H,1016,170.0,150.0,american express,126.0,debit,126.0,87.0,,gmail.com,protonmail.com,0,4,2,1,0,4,2,0.0,,30.0,14.0,120.0,0.0,,0.0,,0.0,0.0,0.0,0.0,50.0,mobile,Dev_913,,nan,Mac OS X 10_12_6,nan
3000099,1,177779,27.24,W,2238,490.0,150.0,visa,166.0,debit,299.0,87.0,,anonymous.com,gmail.com,3,0,0,1,1,2,1,180.0,,30.0,14.0,,,,,0.0,0.0,0.0,,0.0,50.0,nan,Dev_448,-5.0,Found,nan,safari 11.0
3000100,1,177841,699.0,C,9113,224.0,150.0,visa,226.0,credit,299.0,87.0,45.0,mail.com,hotmail.com,1,1,0,1,1,4,0,5.0,1.0,,0.0,3.0,45.0,1.0,,1.0,1.0,0.0,0.0,0.0,50.0,mobile,FraudRingDe,,nan,nan,nan
3000101,1,179807,1400.0,C,9893,490.0,,visa,126.0,debit,299.0,87.0,,mail.com,yahoo.com,1,2,0,1,2,4,2,5.0,1.0,,1.0,,,,1.0,0.0,,,0.0,0.0,1000.0,mobile,FraudRingDe,,nan,Windows 10,nan
3000102,0,180540,118.34,W,1413,170.0,150.0,visa,166.0,debit,299.0,87.0,5.0,gmail.com,yahoo.com,1,2,1,2,0,5,0,0.0,60.0,7.0,14.0,120.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1000.0,mobile,Dev_437,,Found,iOS 11.1.2,nan
3000103,0,181921,290.23,W,2267,170.0,150.0,visa,166.0,debit,299.0,87.0,,gmail.com,yahoo.com,2,0,0,0,1,4,0,1.0,,7.0,14.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,1000.0,mobile,Dev_319,,nan,nan,nan
3000104,0,186550,60.92,W,2118,111.0,150.0,visa,226.0,credit,204.0,87.0,0.0,gmail.com,yahoo.com,1,3,0,1,1,2,2,1.0,,,,3.0,,,0.0,1.0,,0.0,0.0,0.0,50.0,desktop,Dev_190,-5.0,nan,nan,nan
3000105,0,187107,93.42,C,2656,555.0,150.0,visa,166.0,debit,325.0,87.0,,yahoo.com,yahoo.com,3,2,0,0,3,2,3,0.0,1.0,7.0,1.0,,300.0,,,0.0,1.0,1.0,0.0,0.0,0.0,mobile,Dev_526,-5.0,nan,Windows 10,nan
3000106,0,188133,41.2,W,1005,490.0,150.0,visa,126.0,credit,299.0,87.0,,nan,gmail.com,4,3,0,0,1,3,0,0.0,,2.0,1.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,mobile,Dev_375,,nan,iOS 11.1.2,nan
3000107,0,190871,81.47,C,1779,,150.0,visa,226.0,debit,299.0,87.0,0.0,protonmail.com,gmail.com,1,1,0,1,1,3,2,0.0,1.0,,0.0,120.0,300.0,,,0.0,0.0,,1.0,0.0,1000.0,desktop,Dev_580,,nan,nan,nan
3000108,0,191376,108.14,W,1086,224.0,150.0,visa,226.0,debit,325.0,,12.0,gmail.com,nan,1,1,2,0,1,4,2,5.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,250.0,desktop,Dev_720,,nan,nan,chrome 63.0
3000109,0,191531,59.85,W,1188,490.0,150.0,mastercard,166.0,debit,126.0,87.0,,anonymous.com,nan,0,3,2,2,1,3,3,0.0,,30.0,1.0,120.0,0.0,,2.0,0.0,,0.0,0.0,0.0,1000.0,nan,Dev_354,,nan,nan,nan
3000110,0,192196,9.17,W,2638,224.0,150.0,discover,102.0,credit,204.0,87.0,,anonymous.com,nan,2,1,1,1,2,2,0,1.0,60.0,30.0,14.0,120.0,5.0,1.0,0.0,,0.0,2.0,0.0,0.0,0.0,desktop,Dev_988,,nan,Android 7.0,nan
3000111,0,192537,96.03,W,2639,224.0,150.0,visa,102.0,debit,299.0,87.0,,gmail.com,hotmail.com,1,3,1,0,0,3,2,0.0,,,,30.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,mobile,Dev_901,,NotFound,nan,chrome 63.0
3000112,0,197698,99.59,W,1419,490.0,150.0,visa,117.0,debit,325.0,87.0,,gmail.com,gmail.com,1,2,1,0,0,1,1,1.0,,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,Dev_156,,nan,nan,nan
3000113,0,200907,31.56,W,2826,111.0,150.0,visa,117.0,debit,299.0,87.0,,gmail.com,nan,1,3,2,3,2,3,3,180.0,1.0,,14.0,,,,2.0,2.0,,1.0,0.0,0.0,50.0,nan,Dev_921,,nan,nan,nan
3000114,0,202857,16.24,W,2090,170.0,150.0,visa,117.0,debit,126.0,87.0,,gmail.com,nan,1,2,3,1,2,2,2,45.0,,0.0,,,,,0.0,,,0.0,,,0.0,nan,Dev_759,,NotFound,nan,mobile safari 11.0
3000115,0,206845,338.14,W,2641,170.0,150.0,mastercard,126.0,debit,,87.0,12.0,yahoo.com,gmail.com,1,0,0,0,1,6,3,5.0,,0.0,14.0,,,,1.0,0.0,0.0,0.0,0.0,,0.0,desktop,Dev_586,,NotFound,Mac OS X 10_12_6,nan
3000116,0,210009,114.5,W,1247,490.0,150.0,visa,126.0,credit,325.0,87.0,5.0,yahoo.com,gmail.com,1,2,1,0,2,2,2,0.0,,,14.0,,,1.0,0.0,0.0,,1.0,0.0,,0.0,nan,Dev_362,,nan,Windows 10,mobile safari 11.0
3000117,0,210410,51.83,C,1859,170.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,nan,1,2,1,0,2,4,3,45.0,,,1.0,,,,0.0,0.0,,0.0,,0.0,0.0,nan,Dev_640,0.0,Found,Windows 10,mobile safari 11.0
3000118,0,214746,19.09,W,1206,170.0,150.0,visa,226.0,debit,299.0,87.0,0.0,nan,gmail.com,4,2,1,1,2,0,2,14.0,60.0,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,mobile,Dev_463,-10.0,nan,nan,nan
3000119,0,216252,27.0,W,2228,,150.0,visa,117.0,debit,315.0,87.0,120.0,yahoo.com,yahoo.com,0,0,0,0,0,2,1,0.0,,,,3.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,mobile,Dev_412,-5.0,nan,nan,nan
3000120,0,219454,279.46,H,2342,170.0,150.0,visa,,debit,,87.0,120.0,anonymous.com,yahoo.com,1,2,1,0,1,3,3,,,,90.0,120.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,50.0,mobile,Dev_203,,nan,nan,nan
3000121,0,223855,77.59,H,2106,170.0,150.0,mastercard,226.0,debit,315.0,87.0,,hotmail.com,gmail.com,4,5,0,3,0,0,3,14.0,,,,0.0,,,2.0,1.0,,,0.0,0.0,250.0,nan,Dev_910,,nan,nan,chrome 63.0
3000122,0,224599,36.39,W,1423,321.0,150.0,discover,117.0,credit,204.0,87.0,5.0,hotmail.com,nan,5,2,1,0,3,3,1,0.0,200.0,7.0,14.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,nan,Dev_813,,Found,Android 7.0,mobile safari 11.0
3000123,0,224825,116.82,W,2105,490.0,150.0,visa,117.0,debit,,,,gmail.com,gmail.com,1,4,1,1,0,1,1,14.0,,7.0,14.0,,45.0,,,0.0,,0.0,0.0,0.0,1000.0,desktop,Dev_191,-10.0,nan,iOS 11.1.2,nan
3000124,0,225327,27.23,C,2822,111.0,150.0,visa,102.0,debit,299.0,87.0,,protonmail.com,yahoo.com,1,0,0,0,0,3,0,45.0,60.0,2.0,,30.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,desktop,Dev_420,-10.0,NotFound,nan,nan
3000125,0,226409,347.56,C,1548,321.0,150.0,visa,226.0,credit,126.0,87.0,12.0,gmail.com,nan,3,1,0,0,1,4,2,45.0,200.0,30.0,90.0,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,nan,Dev_438,,Found,Windows 10,nan
3000126,0,229721,295.33,C,2748,111.0,150.0,visa,126.0,debit,315.0,60.0,120.0,nan,nan,0,3,0,0,2,0,2,,0.0,2.0,,,5.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mobile,Dev_823,,Found,nan,nan
3000127,0,233553,39.92,W,1486,224.0,150.0,visa,102.0,debit,126.0,87.0,,gmail.com,hotmail.com,1,1,1,0,1,1,0,180.0,60.0,2.0,,120.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,nan,Dev_73,0.0,nan,nan,nan
3000128,0,233566,33.4,W,1132,170.0,150.0,mastercard,166.0,credit,299.0,87.0,0.0,gmail.com,gmail.com,0,1,1,1,1,2,4,,,30.0,1.0,,5.0,1.0,,,0.0,0.0,0.0,0.0,250.0,nan,Dev_656,,nan,nan,nan
3000129,0,234955,3.74,W,1114,170.0,150.0,visa,226.0,debit,325.0,,0.0,anonymous.com,nan,1,4,0,1,0,3,2,180.0,10.0,,90.0,,,,0.0,,0.0,0.0,0.0,1.0,50.0,nan,Dev_718,,nan,iOS 11.1.2,nan
3000130,0,236005,13.07,C,1376,224.0,150.0,visa,126.0,credit,299.0,87.0,,hotmail.com,nan,0,2,0,3,1,3,4,1.0,,,,120.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,250.0,nan,Dev_766,-5.0,NotFound,Windows 10,chrome 63.0
3000131,0,236493,15.28,W,1976,555.0,150.0,visa,166.0,debit,299.0,87.0,5.0,hotmail.com,gmail.com,2,2,1,0,1,4,1,1.0,1.0,0.0,,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,desktop,Dev_625,-20.0,nan,nan,nan
3000132,0,236741,77.38,W,1210,321.0,150.0,visa,117.0,credit,441.0,87.0,5.0,hotmail.com,nan,2,3,1,2,2,2,2,180.0,0.0,,,,,1.0,0.0,0.0,1.0,,0.0,0.0,50.0,nan,Dev_472,,nan,Mac OS X 10_12_6,nan
3000133,0,237541,46.58,C,1131,555.0,150.0,mastercard,166.0,debit,441.0,87.0,,yahoo.com,yahoo.com,2,1,3,1,1,2,5,14.0,,30.0,14.0,0.0,45.0,1.0,0.0,0.0,,0.0,0.0,0.0,250.0,nan,Dev_711,,nan,nan,nan
3000134,0,243106,15.18,W,2397,321.0,150.0,visa,166.0,credit,204.0,87.0,12.0,gmail.com,hotmail.com,0,1,0,1,1,4,1,45.0,,2.0,90.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,desktop,Dev_952,,nan,nan,nan
3000135,0,243864,48.95,W,1153,111.0,150.0,mastercard,166.0,credit,299.0,87.0,,anonymous.com,hotmail.com,2,3,1,1,1,3,1,1.0,60.0,,,3.0,300.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,mobile,Dev_789,,nan,nan,nan
3000136,0,245285,116.26,W,1919,170.0,150.0,visa,166.0,debit,,87.0,0.0,yahoo.com,nan,2,0,1,1,1,2,2,45.0,60.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,desktop,Dev_134,-10.0,nan,nan,chrome 63.0
3000137,0,247645,119.18,W,2446,555.0,150.0,visa,102.0,credit,126.0,87.0,5.0,gmail.com,protonmail.com,3,2,1,1,1,4,0,,10.0,30.0,14.0,3.0,45.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,nan,Dev_584,,nan,nan,nan
3000138,0,248523,8.25,W,1951,321.0,150.0,visa,102.0,debit,204.0,,,gmail.com,protonmail.com,1,1,2,2,1,3,0,5.0,,,,3.0,5.0,,1.0,0.0,0.0,0.0,2.0,0.0,50.0,desktop,Dev_770,,Found,nan,mobile safari 11.0
3000139,0,255458,57.91,W,2973,,150.0,visa,126.0,debit,299.0,87.0,0.0,hotmail.com,nan,2,0,0,3,1,0,2,0.0,1.0,30.0,,30.0,,1.0,0.0,0.0,1.0,,0.0,0.0,50.0,nan,Dev_437,,nan,iOS 11.1.2,nan
3000140,0,261838,14.56,W,1805,111.0,150.0,visa,117.0,debit,126.0,87.0,5.0,gmail.com,nan,3,3,0,1,1,2,1,,,30.0,1.0,,5.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mobile,Dev_695,-5.0,NotFound,nan,nan
3000141,0,262401,179.81,W,2389,170.0,185.0,visa,126.0,debit,204.0,87.0,,mail.com,nan,0,1,1,1,1,1,2,5.0,1.0,0.0,14.0,120.0,0.0,,0.0,0.0,1.0,,0.0,0.0,50.0,nan,Dev_191,,NotFound,nan,nan
3000142,0,263737,157.99,W,2717,170.0,185.0,visa,102.0,credit,315.0,87.0,,anonymous.com,nan,3,3,1,0,0,5,1,45.0,200.0,,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,mobile,Dev_776,0.0,nan,nan,mobile safari 11.0
3000143,0,264432,24.83,W,1146,170.0,150.0,visa,166.0,debit,204.0,87.0,5.0,gmail.com,gmail.com,1,1,0,0,1,4,2,14.0,60.0,7.0,,0.0,5.0,,0.0,0.0,,2.0,0.0,,,desktop,Dev_586,,nan,nan,mobile safari 11.0
3000144,0,265083,28.71,W,2757,170.0,,visa,126.0,debit,315.0,87.0,5.0,protonmail.com,gmail.com,0,0,0,0,1,6,1,,,30.0,,0.0,300.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,nan,Dev_49,-5.0,nan,nan,nan
3000145,0,265156,40.15,W,2817,224.0,150.0,mastercard,226.0,debit,204.0,87.0,45.0,protonmail.com,gmail.com,1,4,3,1,1,2,1,0.0,200.0,2.0,0.0,120.0,,,0.0,0.0,0.0,0.0,0.0,0.0,250.0,nan,Dev_70,,Found,nan,nan
3000146,0,266984,5.6,W,2150,321.0,150.0,discover,226.0,credit,126.0,87.0,,mail.com,nan,0,1,2,2,1,4,3,5.0,,,,3.0,0.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,nan,Dev_312,,nan,nan,nan
3000147,0,268341,96.5,W,2331,170.0,150.0,visa,126.0,credit,325.0,87.0,0.0,gmail.com,nan,4,2,2,1,2,4,0,180.0,60.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,nan,Dev_7,,nan,nan,nan
3000148,0,268443,49.4,W,1714,111.0,185.0,mastercard,166.0,credit,315.0,,45.0,hotmail.com,gmail.com,0,0,1,1,0,1,2,5.0,,0.0,,30.0,5.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,Dev_374,,nan,nan,nan
3000149,0,269077,193.87,W,2141,321.0,150.0,mastercard,,debit,325.0,87.0,0.0,yahoo.com,nan,0,2,0,0,1,3,2,180.0,1.0,7.0,,3.0,,,,0.0,0.0,,0.0,0.0,1000.0,nan,Dev_308,,nan,nan,nan
3000150,0,273720,19.92,W,2596,224.0,150.0,visa,166.0,debit,299.0,87.0,5.0,yahoo.com,yahoo.com,3,1,1,2,2,5,1,1.0,10.0,,90.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,desktop,Dev_74,,nan,nan,ie 11.0
3000151,0,274252,33.75,W,1230,224.0,150.0,visa,226.0,credit,126.0,87.0,0.0,yahoo.com,mail.com,1,0,1,1,3,5,1,45.0,200.0,30.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,MacOS,,nan,Android 7.0,chrome 63.0
3000152,0,274556,12.72,H,1450,224.0,150.0,visa,226.0,credit,126.0,87.0,5.0,gmail.com,protonmail.com,3,2,0,1,2,3,3,180.0,,30.0,90.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_418,,NotFound,nan,mobile safari 11.0
3000153,0,275862,22.09,W,2523,490.0,185.0,visa,226.0,debit,325.0,87.0,5.0,gmail.com,gmail.com,0,0,0,1,1,4,0,1.0,,,,120.0,5.0,,0.0,1.0,,0.0,0.0,0.0,0.0,mobile,Dev_112,,nan,nan,nan
3000154,0,284112,18.17,W,2685,224.0,150.0,visa,126.0,credit,299.0,87.0,,anonymous.com,yahoo.com,3,3,3,4,0,0,0,45.0,1.0,0.0,,0.0,45.0,,0.0,0.0,,1.0,2.0,0.0,50.0,mobile,Dev_176,,Found,nan,nan
3000155,0,284650,199.45,W,2168,555.0,150.0,visa,102.0,credit,,87.0,5.0,nan,hotmail.com,0,1,1,0,1,1,0,14.0,60.0,2.0,1.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,desktop,Dev_151,,Found,Windows 10,nan
3000156,0,286817,30.94,C,1906,224.0,150.0,visa,117.0,debit,325.0,87.0,,gmail.com,nan,0,2,1,1,2,2,2,,,2.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,desktop,Dev_77,0.0,nan,nan,chrome 63.0
3000157,0,289604,76.45,W,2646,170.0,,mastercard,166.0,credit,126.0,87.0,45.0,yahoo.com,nan,1,0,1,2,1,1,2,14.0,,,1.0,3.0,,,1.0,0.0,1.0,1.0,0.0,0.0,50.0,desktop,Dev_774,,nan,nan,chrome 63.0
3000158,0,290131,43.87,W,2702,170.0,150.0,visa,166.0,credit,441.0,87.0,,gmail.com,nan,0,1,0,0,0,3,0,14.0,0.0,,,,5.0,,2.0,0.0,0.0,0.0,0.0,1.0,1000.0,nan,Dev_807,,nan,Mac OS X 10_12_6,nan
3000159,0,292663,16.5,W,2724,224.0,150.0,mastercard,126.0,debit,204.0,87.0,5.0,yahoo.com,nan,1,2,0,3,3,3,1,0.0,,,,,,,0.0,0.0,,,0.0,1.0,250.0,nan,Dev_690,,nan,nan,chrome 63.0
3000160,1,293554,1400.0,C,9004,224.0,150.0,mastercard,126.0,debit,299.0,87.0,,protonmail.com,nan,1,1,1,0,2,4,1,45.0,,0.0,90.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,mobile,FraudRingDe,-5.0,Found,nan,nan
3000161,1,295498,699.0,C,9202,321.0,150.0,mastercard,226.0,credit,299.0,87.0,5.0,protonmail.com,gmail.com,0,2,1,1,2,2,1,14.0,,30.0,14.0,0.0,45.0,,0.0,,0.0,,0.0,,0.0,mobile,FraudRingDe,,NotFound,Windows 10,chrome 63.0
3000162,1,297449,899.0,C,9353,170.0,150.0,visa,126.0,debit,299.0,87.0,120.0,protonmail.com,yahoo.com,2,1,0,2,1,1,3,5.0,60.0,,90.0,,300.0,,0.0,0.0,,2.0,0.0,0.0,0.0,mobile,FraudRingDe,,nan,nan,chrome 63.0
3000163,1,298940,899.0,C,9473,321.0,150.0,visa,166.0,credit,299.0,87.0,,protonmail.com,hotmail.com,0,2,1,4,1,3,0,45.0,,,14.0,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,250.0,mobile,FraudRingDe,-5.0,nan,nan,nan
3000164,0,299123,26.19,W,1828,321.0,150.0,visa,226.0,debit,299.0,87.0,45.0,hotmail.com,hotmail.com,2,3,4,1,1,3,1,5.0,200.0,2.0,1.0,30.0,300.0,,0.0,,1.0,1.0,0.0,0.0,1000.0,mobile,Dev_692,,Found,Windows 10,nan
3000165,0,302629,39.2,W,1139,321.0,150.0,discover,166.0,debit,315.0,87.0,,yahoo.com,nan,3,0,0,0,0,1,3,5.0,,2.0,0.0,120.0,,,0.0,1.0,,,0.0,0.0,50.0,mobile,Dev_892,-5.0,nan,nan,nan
3000166,0,303380,119.55,W,2932,224.0,150.0,mastercard,117.0,debit,204.0,87.0,0.0,yahoo.com,mail.com,0,2,2,2,1,6,0,0.0,,30.0,0.0,,45.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,Dev_66,0.0,NotFound,nan,mobile safari 11.0
3000167,0,303781,32.14,W,2337,,150.0,visa,226.0,debit,299.0,87.0,120.0,yahoo.com,nan,3,0,0,1,1,7,1,,,,14.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nan,Dev_672,,NotFound,Android 7.0,nan
3000168,0,303861,69.5,W,1010,224.0,185.0,visa,102.0,debit,299.0,87.0,45.0,nan,nan,0,2,0,4,0,5,4,45.0,,0.0,1.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,nan,Dev_869,-5.0,nan,Windows 10,ie 11.0
3000169,0,305598,47.17,W,1447,111.0,150.0,mastercard,226.0,credit,315.0,87.0,12.0,gmail.com,nan,3,1,0,0,0,2,3,45.0,1.0,,,3.0,5.0,,0.0,1.0,,,0.0,0.0,250.0,mobile,Dev_847,,nan,nan,nan
3000170,0,307798,76.88,W,1926,490.0,150.0,mastercard,226.0,debit,299.0,87.0,5.0,protonmail.com,gmail.com,1,0,1,5,1,5,2,14.0,10.0,,,3.0,300.0,,,,0.0,0.0,1.0,0.0,250.0,nan,Dev_245,-20.0,Found,Windows 10,nan
3000171,0,307830,4.86,C,1394,170.0,150.0,discover,166.0,credit,441.0,87.0,0.0,gmail.com,gmail.com,2,3,2,0,0,2,4,0.0,10.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nan,Dev_241,,Found,nan,nan
3000172,0,309225,8.91,W,2528,321.0,150.0,visa,166.0,debit,,87.0,,gmail.com,nan,2,2,0,1,1,0,3,14.0,1.0,30.0,0.0,120.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,50.0,desktop,Dev_871,,nan,nan,mobile safari 11.0
3000173,0,309724,131.31,W,1377,111.0,150.0,visa,166.0,debit,441.0,87.0,0.0,nan,protonmail.com,2,2,0,1,2,5,1,180.0,,7.0,,120.0,5.0,,,0.0,0.0,0.0,1.0,0.0,0.0,desktop,Dev_321,,nan,nan,nan
3000174,0,311738,208.7,W,1360,111.0,150.0,visa,226.0,credit,126.0,87.0,,anonymous.com,anonymous.com,1,0,1,2,1,1,1,0.0,1.0,2.0,,0.0,,1.0,1.0,,0.0,,0.0,0.0,50.0,mobile,Dev_617,,nan,iOS 11.1.2,ie 11.0
3000175,0,312110,24.49,W,1682,111.0,150.0,discover,126.0,debit,299.0,87.0,12.0,gmail.com,nan,2,0,2,3,3,2,3,0.0,60.0,2.0,90.0,,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,nan,Dev_309,-10.0,NotFound,nan,mobile safari 11.0
3000176,0,314392,50.99,W,2016,170.0,150.0,visa,166.0,credit,299.0,87.0,,yahoo.com,yahoo.com,0,3,0,3,1,2,1,45.0,60.0,7.0,1.0,,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,mobile,Dev_764,,NotFound,Windows 10,nan
3000177,0,315342,92.22,C,2571,111.0,150.0,visa,102.0,debit,441.0,87.0,0.0,gmail.com,gmail.com,2,2,0,1,2,1,1,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_832,,Found,nan,nan
3000178,0,320708,142.96,R,1641,111.0,185.0,visa,226.0,credit,204.0,87.0,0.0,gmail.com,yahoo.com,1,1,0,1,4,1,1,45.0,60.0,7.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,50.0,nan,Dev_196,-10.0,nan,Android 7.0,chrome 63.0
3000179,0,320995,7.17,W,2878,321.0,150.0,mastercard,226.0,debit,315.0,87.0,0.0,gmail.com,yahoo.com,0,5,2,1,2,1,0,45.0,1.0,7.0,0.0,120.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,250.0,nan,Dev_505,0.0,nan,nan,chrome 63.0
3000180,0,321805,25.16,W,1572,321.0,150.0,visa,226.0,debit,315.0,87.0,,gmail.com,anonymous.com,3,7,2,2,2,3,0,0.0,60.0,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,250.0,nan,Dev_295,,NotFound,Mac OS X 10_12_6,nan
3000181,0,322039,46.25,W,2955,490.0,150.0,visa,166.0,debit,126.0,87.0,12.0,yahoo.com,gmail.com,0,2,1,2,0,2,3,0.0,,7.0,1.0,0.0,,1.0,,0.0,,0.0,0.0,0.0,250.0,mobile,Dev_847,-20.0,nan,nan,nan
3000182,0,327066,144.53,H,2869,490.0,150.0,mastercard,117.0,debit,315.0,87.0,5.0,yahoo.com,nan,0,2,1,2,2,3,1,180.0,,7.0,,,,1.0,2.0,,1.0,0.0,0.0,0.0,50.0,mobile,Dev_959,-5.0,NotFound,nan,nan
3000183,0,331145,1041.35,W,1996,224.0,150.0,mastercard,166.0,debit,204.0,87.0,,anonymous.com,gmail.com,2,3,1,3,0,3,3,14.0,,,,,0.0,,0.0,0.0,,,0.0,0.0,50.0,desktop,Dev_109,,nan,nan,nan
3000184,0,331724,51.89,W,2584,490.0,150.0,visa,226.0,debit,204.0,,0.0,gmail.com,gmail.com,1,3,0,2,2,3,2,5.0,,30.0,90.0,120.0,,,,,0.0,0.0,0.0,0.0,50.0,desktop,Dev_649,,Found,nan,nan
3000185,0,333821,14.19,S,1922,224.0,185.0,mastercard,166.0,credit,204.0,87.0,5.0,yahoo.com,nan,3,1,0,1,1,1,2,180.0,,0.0,14.0,30.0,300.0,,2.0,0.0,0.0,0.0,0.0,0.0,50.0,mobile,Dev_977,,nan,Windows 10,nan
3000186,0,337124,103.8,H,1395,224.0,150.0,visa,166.0,credit,126.0,87.0,,protonmail.com,nan,1,3,2,2,0,5,2,0.0,200.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,Dev_13,-20.0,Found,nan,nan
3000187,0,338698,285.17,W,1185,321.0,150.0,discover,226.0,credit,126.0,87.0,0.0,mail.com,anonymous.com,0,5,0,2,2,1,1,14.0,200.0,,14.0,120.0,0.0,1.0,1.0,1.0,,1.0,0.0,,250.0,nan,Dev_124,,nan,Windows 10,nan
3000188,0,340164,75.1,R,2244,170.0,150.0,american express,126.0,debit,315.0,87.0,0.0,yahoo.com,yahoo.com,3,0,0,0,2,0,0,14.0,,,90.0,0.0,0.0,,2.0,0.0,,0.0,0.0,,50.0,nan,Dev_970,,nan,nan,nan
3000189,0,340702,24.6,W,2541,490.0,150.0,visa,226.0,debit,,87.0,45.0,gmail.com,gmail.com,1,1,1,1,1,1,1,0.0,200.0,30.0,0.0,0.0,45.0,,,1.0,0.0,1.0,0.0,0.0,250.0,desktop,Dev_50,,nan,nan,nan
3000190,0,340891,191.29,W,2323,224.0,150.0,discover,166.0,debit,315.0,,,gmail.com,nan,0,2,0,2,1,2,1,1.0,10.0,30.0,,30.0,45.0,1.0,0.0,0.0,,,0.0,0.0,1000.0,desktop,Dev_730,,nan,nan,nan
3000191,0,345313,138.37,W,2198,111.0,150.0,visa,102.0,debit,204.0,87.0,5.0,yahoo.com,gmail.com,1,1,1,0,2,2,1,0.0,200.0,,,30.0,45.0,,0.0,0.0,0.0,,0.0,0.0,1000.0,nan,Dev_896,,nan,Mac OS X 10_12_6,nan
3000192,0,349797,21.57,H,2814,111.0,150.0,mastercard,226.0,debit,204.0,87.0,0.0,hotmail.com,gmail.com,1,4,0,1,0,2,4,14.0,60.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,50.0,mobile,Dev_792,,Found,Android 7.0,nan
